personen_id;schreibweisen;quelle;anzahl_nennungen;erste_nennung;letzte_nennung;nennungsspanne_jahre;nennung_in_urkunden;nennung_in_buergerbuch;nennung_in_verlassenschaften;soziale_gruppe;beruf;unsicherheit_anmerkung
wolf_schauer;Wolf Schauer;Bürgerbuch;2;1622;1622;0;;BB-2673|BB-2693;;buerger;;
wolf_schmid;Wolff Schmid;Bürgerbuch;1;1569;1569;0;;BB-1339;;buerger;Hauer;
wolf_schon;Wolff Schon;Bürgerbuch;1;1551;1551;0;;BB-0418;;buerger;Glaser;
wolf_schrettl;Wolff Schrettl;Bürgerbuch;1;1582;1582;0;;BB-1952;;buerger;;
wolf_schwarz;Wolff Schwarz;Bürgerbuch;1;1549;1549;0;;BB-0308;;buerger;Schiffmann;
wolf_seidnschwanz;Wolff Seidenschwanz;Bürgerbuch;1;1583;1583;0;;BB-1987;;buerger;Leineweber;
wolf_seyfrider;Wolf Seifrider;Bürgerbuch;1;1553;1553;0;;BB-0517;;buerger;Fleischhacker;
wolf_sigl;Wolf Sigl;Bürgerbuch;1;1583;1583;0;;BB-1964;;buerger;Sattler;
wolf_spaudl;Wolff Spandl;Bürgerbuch;1;1582;1582;0;;BB-1945;;buerger;Hauer;
wolf_specker;Wolff Speckher;Bürgerbuch;1;1574;1574;0;;BB-1522;;buerger;Weber;
wolf_steiger;Wolff Steiger;Bürgerbuch;1;1538;1538;0;;BB-0035;;buerger;Binder;
wolf_storer;Wolf Storer;Bürgerbuch;1;1555;1555;0;;BB-0596;;buerger;Schneider;
wolf_strasser;Wolff Strasser;Bürgerbuch;2;1579;1614;35;;BB-1818|BB-2577;;buerger;Gastgeb;
wolf_strensdorffer;Wolff Strensdorffer;Bürgerbuch;2;1575;1575;0;;BB-1548|BB-1561;;buerger;Riemer;
wolf_stueller;Wolffen Stueller|Wolffganng Stueller;Bürgerbuch;2;1563;1563;0;;BB-0980|BB-0982;;buerger;;
wolf_tenscherz;Wolff Tenscherz;Bürgerbuch;1;1567;1567;0;;BB-1135;;buerger;Binder;
wolf_turner;Wolf Turner;Bürgerbuch;3;1561;1587;26;;BB-0888|BB-1497|BB-2063;;buerger;Schuster;
wolf_vischgatter;Wolff Vischgatter;Bürgerbuch;1;1583;1583;0;;BB-1956;;buerger;Goldschmied;
wolf_vorster;Wolffen Forster;Bürgerbuch;1;1568;1568;0;;BB-1241;;buerger;;
wolf_walchen;Wolf Walchen;Bürgerbuch;1;1581;1581;0;;BB-1848;;buerger;Fleischhacker;
wolf_widman;Wolff Widman;Bürgerbuch;1;1588;1588;0;;BB-2109;;buerger;Hutstepper;
wolf_widmer;Wolff Wibmer;Bürgerbuch;2;1581;1581;0;;BB-1852|BB-1874;;buerger;;
wolf_wildtperger;Wolff Wildperger|Wolff Wildtperger;Bürgerbuch;2;1583;1583;0;;BB-1954|BB-1985;;buerger;Schneider;
wolf_wisinger;Wolff Wisinger;Bürgerbuch;1;1612;1612;0;;BB-2530;;buerger;;
wolf_wissmair;Wolff Wiszmair;Bürgerbuch;2;1575;1575;0;;BB-1553|BB-1566;;buerger;Tuchmacher;
wolf_wullenxerger;Wolf Wullenxerger;Bürgerbuch;1;1588;1588;0;;BB-2088;;buerger;Schneider;
wolf_zweybinger;Wolff Zweybinger;Bürgerbuch;1;1586;1586;0;;BB-2057;;buerger;Maurer;
wolffen_hiendl;Wolffen Hiendl;Bürgerbuch;1;1576;1576;0;;BB-1588;;buerger;Fragner;
wolffen_kazbreininger;Wolffen Kazbreininger;Bürgerbuch;1;1575;1575;0;;BB-1543;;buerger;Hutmacher;
wolffen_kazpreiner;Wolffen Kazpreiner;Bürgerbuch;1;1574;1574;0;;BB-1489;;buerger;Klampferer;
wolffen_kazprinniger;Wolffen Kazprinniger;Bürgerbuch;1;1574;1574;0;;BB-1507;;buerger;Hutmacher;
wolffen_klainpeutler;Wolffen Klainpeutler;Bürgerbuch;1;1578;1578;0;;BB-1729;;buerger;;
wolffen_sigl;Wolffen Sigl;Bürgerbuch;1;1581;1581;0;;BB-1847;;buerger;;
wolffen_strennssdorffer;Wolffen Strennßdorffer;Bürgerbuch;1;1576;1576;0;;BB-1603;;buerger;Pottschmied;
wolffen_thurner;Wolffen Thurner;Bürgerbuch;1;1578;1578;0;;BB-1719;;buerger;Hufschmied;
wolffen_tuermer;Wolffen Tuermer;Bürgerbuch;1;1576;1576;0;;BB-1595;;buerger;Tischler;
wolffen_turner;Wolffen Turner;Bürgerbuch;2;1574;1575;1;;BB-1502|BB-1554;;buerger;Bäcker;
wolffgang_wernner;Wolffgang Wernner;Urkunden;1;1548;1548;0;StaAKr-0799;;;buerger;;
wolfgang_1495;Wolfgang;Urkunden;1;1495;1495;0;StaAKr-0546a;;;buerger;;
wolfgang_1507;Wolfgang;Urkunden;1;1507;1507;0;StaAKr-0570a;;;buerger;;
wolfgang_1507a;Wolfgang;Urkunden;1;1507;1507;0;StaAKr-0572b;;;buerger;;
wolfgang_1509;Wolfgang;Urkunden;1;1509;1509;0;StaAKr-0576;;;buerger;;
wolfgang_achletter;Wolffgang Achletter;Bürgerbuch;1;1544;1544;0;;BB-0129;;buerger;;
wolfgang_aichberger;Wolfgang Aichberger;Urkunden;4;1444;1456;12;StaAKr-0278|StaAKr-0279|StaAKr-0297|StaAKr-0340;;;buerger;;
wolfgang_altenburger;Wolfgang Altenburger;Urkunden;1;1549;1549;0;StaAKr-0813;;;buerger;;
wolfgang_angerer;Wolfgang Angerer;Urkunden;1;1526;1526;0;StaAKr-0671h;;;buerger;;
wolfgang_anzenauers;Wolffgang Anzenauers;Bürgerbuch;1;1566;1566;0;;BB-1083;;buerger;Maurer;
wolfgang_bauer;Wolfganngen Paur;Bürgerbuch;1;1555;1555;0;;BB-0601;;buerger;Kammmacher;
wolfgang_baumgartner;Wolfgang Baumgartner;Urkunden;1;1517;1517;0;StaAKr-0594;;;buerger;;
wolfgang_beck;Wolffganng Peckh;Bürgerbuch;1;1548;1548;0;;BB-0252;;buerger;Schiffmann;
wolfgang_braun;Wolffganng Praun;Bürgerbuch;1;1543;1543;0;;BB-0123;;buerger;;
wolfgang_cienbacher;Wolfgang Cienbacher;Urkunden;1;1531;1531;0;StaAKr-0718a;;;buerger;;
wolfgang_durner;Wolfganng Durner;Bürgerbuch;1;1552;1552;0;;BB-0448;;buerger;Schuster;
wolfgang_eckersperger;Wolffgang Eckersperger;Bürgerbuch;1;1544;1544;0;;BB-0144;;buerger;Hafner;
wolfgang_edmair;Wolfganng Etmair;Bürgerbuch;1;1558;1558;0;;BB-0761;;buerger;;
wolfgang_egger;Wolfgang Egger;Urkunden;1;1549;1549;0;StaAKr-0815;;;buerger;;"Möglicherweise identisch mit der Bürgerbuch-Person ""wolfgang_egger_bb1548"" (dort 1548 registriert, 1 Jahre Abstand): gleicher Name, ""Bürger zu Krems"" in beiden Quellen, kein Widerspruch feststellbar, aber auch kein eindeutiger Beleg. Nicht zusammengeführt."
wolfgang_egger_bb1548;Wolffganng Egger;Bürgerbuch;1;1548;1548;0;;BB-0262;;buerger;;
wolfgang_emerstorfer;Wolfgang Emerstorfer;Urkunden;1;1482;1482;0;StaAKr-0462;;;buerger;;
wolfgang_entznman;Wolfganng Entznman;Bürgerbuch;1;1551;1551;0;;BB-0404;;buerger;;
wolfgang_felinger;Wolfgang Felinger;Urkunden;1;1526;1526;0;StaAKr-0671d;;;buerger;;
wolfgang_frauenfalk;Wolfgang Frauenfalk;Urkunden;1;1528;1528;0;StaAKr-0698a;;;buerger;;
wolfgang_freiherr_von_roggendorf_und_mollenburg;Wolfgang Freiherr von Roggendorf und Mollenburg;Urkunden;1;1523;1523;0;StAK-UrkKR-0644;;;adel;;
wolfgang_fuchs;Wolffganng Fuchs;Bürgerbuch;1;1549;1549;0;;BB-0301;;buerger;;
wolfgang_greilen;Wolfgang Greilen;Urkunden;1;1549;1549;0;StaAKr-0816;;;buerger;;
wolfgang_grienauer;Wolffganng Grienauer;Bürgerbuch;1;1547;1547;0;;BB-0211;;buerger;;
wolfgang_gruendlinger;Wolffgang Gruendlinger|Wolffganngen Ginndlinger;Bürgerbuch;2;1563;1563;0;;BB-0973|BB-0978;;buerger;Kürschner;
wolfgang_haslinger;Wolfgang Haslinger;Urkunden;2;1526;1526;0;StaAKr-0670b|StaAKr-0670d;;;buerger;;
wolfgang_hohenwarter;Wolfgang Hohenwarter|Wolfgang Hohenwarther;Urkunden;3;1457;1463;6;StaAKr-0351|StaAKr-0374|StaAKr-0396;;;buerger;;
wolfgang_holzleytter;Wolfgang Holzleytter;Urkunden;1;1470;1470;0;StaAKr-0419;;;buerger;;
wolfgang_hueter;Wolfganng Hueter;Bürgerbuch;1;1550;1550;0;;BB-0338;;buerger;Lederer;
wolfgang_im_hoff;Wolfgang im Hoff;Urkunden;1;1518;1518;0;StaAKr-0598;;;buerger;;
wolfgang_irrpaur;Wolfganng Irrpaur;Bürgerbuch;1;1551;1551;0;;BB-0387;;buerger;Färber;
wolfgang_judenpacher;Wolffgang Judenpacher;Bürgerbuch;1;1546;1546;0;;BB-0187;;buerger;;
wolfgang_kadlberger;Wolfgang Kadlberger;Urkunden;1;1497;1497;0;StaAKr-0552;;;buerger;;
wolfgang_kaempl;Wolfgang Kämpl;Bürgerbuch;1;1559;1559;0;;BB-0786;;buerger;Hutmacher;
wolfgang_kaeuner;Wolfgang Käuner;Urkunden;1;1534;1534;0;StaAKr-0735a;;;buerger;;
wolfgang_kappler;Wolfgang Kappler;Urkunden;1;1530;1530;0;StaAKr-0706;;;buerger;;
wolfgang_karlinger;Wolfgang Karlinger;Urkunden;5;1524;1534;10;StaAKr-0648|StaAKr-0699|StaAKr-0706|StaAKr-0719|StaAKr-0737;;;buerger;;
wolfgang_katzperinnger;Wolffgang Katzperinnger;Bürgerbuch;1;1565;1565;0;;BB-1044;;buerger;;
wolfgang_kaupl;Wolfgang Kaupl;Bürgerbuch;1;1558;1558;0;;BB-0749;;buerger;Kupferschmied;
wolfgang_kindperger;Wolffganng Khindperger;Bürgerbuch;1;1539;1539;0;;BB-0064;;buerger;;
wolfgang_klampfl;Wolfganng Khlampfl|Wolfganngen Khlämpfl;Bürgerbuch;3;1556;1556;0;;BB-0657|BB-0658|BB-0675;;buerger;Schlosser;
wolfgang_koeck;Wolfganng Khöckh;Bürgerbuch;2;1561;1561;0;;BB-0895|BB-0925;;buerger;Tischler;
