id;Datum;Datum_unsicher;Name;personen_id;Beruf;Beruf_unsicher;Wirtschaftssektor;Buergen;buergen_id;Buergen_Berufe;Anmerkungen;Ort;orte_unsicher;Datum_Anmerkung;zuordnung_sicher;unsicherheit_anmerkung
BB-2480;1611-05-13;;Hannsz Salzhueber;hans_salzhueber;Maurer;;Holz, Bau & Stein;;;;;;;;ja;
BB-2481;1611-05-13;;Caspar Grüenwalt;kaspar_grueenwalt;Barbier;;Gesundheit;;;;;;;;ja;
BB-2482;1611-05-13;;Michael Pichlmayr;michael_pichlmayr;Kupferschmied;;Metall & Waffen;;;;;;;;ja;
BB-2483;1611-05-13;;Hannsz Morr;hans_morr;Binder;;Holz, Bau & Stein;;;;;;;;ja;
BB-2484;1611-05-27;;Thoman Pöldinger;thomas_poeldinger;Tuchmacher;;Textil & Bekleidung;;;;;;;;ja;
BB-2485;1611-05-27;;Sebastian Fridinger;sebastian_fridinger;;;;;;;;;;;;
BB-2486;1611-05-27;;Mathesz Zehe;matthias_zehe;;;;;;;;;;;;
BB-2487;1611-05-27;;Sigmundt Wuerbm;sigmund_wuerbm;;;;;;;;;;;;
BB-2488;1611-05-27;;Caspar Schirbmer;kaspar_schirmer;;;;;;;;;;;;
BB-2489;1611-06-17;;Abrahamb Leütl;abraham_leuetl;;;;;;;;;;;;
BB-2490;1611-06-17;;David Strasser;david_strasser;;;;;;;;;;;;
BB-2491;1611-06-17;;Jacob Mhüe;jakob_mhuee;;;;;;;;;;;;
BB-2492;1611-06-17;;Balthauser Weninger;balthauser_wennger;;;;;;;;;;;;
BB-2493;1611-06-17;;Geörgen Wezels;geoergen_wezels;Binder;;Holz, Bau & Stein;;;;;;;;ja;
BB-2494;1611-06-17;;Mathiasz Prasch;mathiasz_prasch;Fuhrmann;;Transport & Wasserwesen;;;;;;;;ja;
BB-2495;1611-06-17;;Mathiasz Purckholzer;matthias_purckholzer;;;;;;;;;;;;
BB-2496;1611-05-13;;Marx Leüttner;markus_leittner;;;;;;;;;;;;
BB-2497;1611-05-27;;Thobiasz Behaimb;tobias_behaim;Hutmacher;;Textil & Bekleidung;;;;;;;;ja;
BB-2498;1611-05-27;;Bärthlmee Camerer;bartholomaeus_camerer;;;;;;;;;;;;
BB-2499;1611-06-14;;Thoman Lenzer;thomas_lenzer;Seiler;;Transport & Wasserwesen;;;;;;;;ja;
BB-2500;1611-06-14;;Wolff Neslauer;wolf_neslauer;Hufschmied;;Metall & Waffen;;;;;;;;ja;
BB-2501;1611-06-17;;Mechior Mesmülner;melchior_mesmuelner;;;;;;;;;;;;
BB-2502;1611-06-17;;Andree Graff;andreas_graf;Schuster;;Leder & Pelz;;;;;;;;ja;
BB-2503;1611-06-17;;Ambrosi Renstiffter;ambrosi_renstiffter;Fuhrmann;;Transport & Wasserwesen;;;;;;;;ja;
BB-2504;1611-06-17;;Hannsz Schmidt;hans_schmidt;;;;;;;;;;;;
BB-2505;1611-06-17;;Geörg Schwager;georg_schwaiger;;;;;;;;;;;;
BB-2506;1611-06-17;;Christoff Winckhler;christoph_winckler;;;;;;;;;;;;
BB-2507;1611-06-17;;Hanns Fermann;hans_ferman;;;;;;;;;;;;
BB-2508;1611-06-17;;Jacob Khnäxl;jakob_knaexl;;;;;;;;;;;;
BB-2509;1611-06-17;;Thoman Hellmann;thomas_hellmann;;;;;;;;;;;;
BB-2510;1611-06-17;;Hannsz Rawer;hans_rarer;;;;;;;;;;;;
BB-2511;1611-07-08;;Valtin Reichart;valentin_reichart;;;;;;;;;;;;
BB-2512;1611-07-08;;Hannsz Lackhinger;hans_lackinger;;;;;;;;;;;;
BB-2513;1611-07-08;;Hannsz Schöffrückher;hans_schoeffruecker;;;;;;;;;;;;
BB-2514;1611-07-15;;Michael Tämpl;michael_taempl;;;;;;;;;;;;
BB-2515;1611-07-15;;Oszwalt Holzinger;oszwalt_holzinger;;;;;;;;;;;;
BB-2516;1611-06-28;;Wolff Pückhl;wolf_pueckl;Schlosser;;Metall & Waffen;;;;;;;;ja;
BB-2517;1611-06-28;;Hannsz Peyerl;hans_peyerl;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-2518;1611-06-28;;Veith Winther;veit_winther;;;;;;;;;;;;
BB-2519;1611-08-06;;Geörg Dauterer;georg_dauterer;Binder;;Holz, Bau & Stein;;;;;;;;ja;
BB-2520;1611-08-06;;Steffan Stelzer;stephan_stelzer;;;;;;;;;;;;
BB-2521;1611-08-19;;Marx Weinreich;markus_weinreich;;;;;;;;;;;;
BB-2522;1611-09-16;;Michael Schaufler;michael_schaufler;;;;;;;;;;;;
BB-2523;1611-09-16;;Hannsz Gaszner;hans_gassner;;;;;;;;;;;;
BB-2524;1611-09-23;;Hannsz Gensstetter;hans_gensstetter;;;;;;;;;;;;
BB-2525;1611-11-22;;Christoph Frölich;christoph_froelich;;;;;;;;;;;;
BB-2526;1611-12-20;;Veith Geisler;veit_geisler;;;;;;;;;;;;
BB-2527;1612-01-17;;Hannsz Mayringer;hans_mayringer;;;;;;;;;;;;
BB-2528;1612-02-03;;Hannsz Rettinger;hans_rettinger;Sporer;;Metall & Waffen;;;;;;;;ja;
BB-2529;1612-02-07;;Thobiasz Hiertl;thobiasz_hiertl;;;;;;;;;;;;
BB-2530;1612-02-07;;Wolff Wisinger;wolf_wisinger;;;;;;;;;;;;
BB-2531;1612-02-07;;Christoph Ott;christoph_otta;;;;;;;;;;;;
BB-2532;1612-02-07;;Carl Khränziger;carl_kraenziger;;;;;;;;;;;;
BB-2533;1612-02-07;;Christopha Zerstl;christopha_zerstl;;;;;;;;;;;;
BB-2534;1612-03-02;;Daniel Fraidl;daniel_fraidl;;;;;;;;;;;;
BB-2535;1612-03-02;;Hannsz Voglgsang;hans_voglgsang;;;;;;;;;;;;
BB-2536;1612-11-16;;Reinhard Singer;reinhard_singer;Drechsler;;Holz, Bau & Stein;;;;;;;;ja;
BB-2537;1612-02-07;;Hannsz Reiff;hans_reiff;;;;;;;;;;;;
BB-2538;1612-02-07;;Hannsz Rigler;hans_rigler;;;;;;;;;;;;
BB-2539;1612-02-07;;Jacob Hämel;jakob_haemel;;;;;;;;;;;;
BB-2540;1612-03-02;;Christoph Delmagn;christoph_delmagn;;;;;;;;;;;;
BB-2541;1612-03-02;;Geörg Lachawizer;georg_lachawizer;;;;;;;;;;;;
BB-2542;1612-03-13;;Hannsz Müllner;hans_muellner;Gerichtsschreiber;;Verwaltung, Recht & Bildung;;;;;;;;ja;
BB-2543;1613-01-22;;Hannß Prandt;hans_prandt;Maurer;;Holz, Bau & Stein;;;;;;;;ja;
BB-2544;1613-02-08;;Ott Pauer;ott_bauer;Sieber;;Sonstiges Handwerk;Wolff Christoff Notthelffer, Jacob Schleiner (Sieber).;wolf_christoff_notthelffer|jakob_schleiner;|Sieber;;;;;ja;
BB-2545;1613-03-08;;Steffan Khaltenkhrautter;stephan_kaltenkhrautter;;;;;;;;;;;;
BB-2546;1613-03-08;;Hanns Khreel;hans_kreel;;;;;;;;;;;;
BB-2547;1613-02-22;;Caspar Hueber;kaspar_hueber;;;;Mathin Länckhl, Hanß Vattermair.;mathin_laenckl|hans_vattermair;;;;;;;
BB-2548;1613-02-08;;Martin Hagner;martin_hagner;Glaser;;Holz, Bau & Stein;;;;;;;;ja;
BB-2549;1613-03-15;;Davidt Doringer;davidt_diringer;;;;;;;;;;;;
BB-2550;1613-08-23;;Thobias Hochlehner;thobias_hochlehner;;;;;;;;;;;;
BB-2551;1613-03-12;;Caspar Hochschein;kaspar_hochschein;Zimmermann;;Holz, Bau & Stein;;;;;;;;ja;
BB-2552;1613-02-08;;Ambrosy Man;ambrosius_man;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-2553;1613-04-10;;Hannß Wißhackh;hans_wisshack;Schlosser;;Metall & Waffen;;;;;;;;ja;
BB-2554;1613-04-15;;Niclas Steidl;niklas_steidl;Bäcker;;Lebensmittelhandwerk;;;;;;;;ja;
BB-2555;1613-05-31;;Caspar Mittermayr;kaspar_mittermayr;Goldschmied;;Metall & Waffen;;;;;;;;ja;
BB-2556;1613-06-28;;Petter Neuman;peter_neumann;Büchsenmacher;;Metall & Waffen;Amdreas Vilt (Schlosser) (Bürger zu Krems), Christoff Grillitsch (Bürger zu Krems).;andreas_vilt|christoph_grillitsch;Schlosser|;;;;;ja;
BB-2557;1613-07-13;;Andre Haas;andreas_haas;;;;;;;;;;;;
BB-2558;1613-07-13;;Thobias Leutner;thobias_leuetner;;;;Mathes Modl, Stephan (Weiß?).;matthaeus_modl|stephan_weiss;;;;;;;
BB-2559;1613-07-13;;Sebastian Eder;sebastian_eder;;;;Mathias (Wallnreutter?).;matthias_wallnreutter;;;;;;;
BB-2560;1613-07-17;;Johann Ringshauser;johann_ringshauser;Apotheker;;Gesundheit;;;;;;;;ja;
BB-2561;1613-08-18;;Georg Khernl;georg_kernl;;;;;;;;;;;;
BB-2562;1613-08-20;;Christoph Jän;christoph_jaen;Kürschner;;Leder & Pelz;;;;;;;;ja;
BB-2563;1613-04-21;;Georg Dänkhl;georg_daenkhl;;;;;;;;;;;;
BB-2564;1613-05-16;;Stephan Bardt;stephan_bardt;;;;;;;;;;;;
BB-2565;1613-05-31;;Ludwig Pürger;ludwig_perger;;;;;;;;;;;;
BB-2566;1613-06-28;;Hannsz Haußschwender;hans_haussschwender;;;;;;;;;;;;
BB-2567;1613-12-04;;Oßwalt Gräßl;osswalt_graessl;;;;;;;;;;;;
BB-2568;1613-11-28;;Hannsz Glax;hans_glax;Kupferschmied;;Metall & Waffen;Christoff Pruggmer (Bürger zu Krems), Hannß Morsch (Bürger zu Krems).;christoph_pruggmer|hans_morsch;;;;;;ja;
BB-2569;1613-11-28;;Peter Khren;peter_kren;;;;;;;;;;;;
BB-2570;1614-01-24;;Valentin Mittereggers;valentin_mittereggers;Zinngießer;;Metall & Waffen;Hanßen (Feeman?), Matthes Seltenreich.;hans_feemann|matthes_seltenreich;;;;;;ja;
BB-2571;1614-03-24;;Hansz Dözer;hans_doezer;Binder;;Holz, Bau & Stein;;;;;;;;ja;
BB-2572;1614-05-17;;Lorenz Wollschlager;lorenz_wollschlager;Tuchmacher;;Textil & Bekleidung;Hanß (Pisteleher?), Hanß Heillingstainer.;hans_pisteleher|hans_heillingstainer;;;;;;ja;
BB-2573;1614-05-30;;Bernhart Steger;bernhart_steger;Riemer;;Leder & Pelz;Hanß Kharch, Balthaßar Loinniger.;hans_karch|balthassar_loinniger;;;;;;ja;
BB-2574;1614-05-30;;Jacob Paur;jakob_bauer;;;;;;;;;;;;
BB-2575;1614-06-13;;Georg Hackhenmair;georg_hackenmair;;;;;;;;;;;;
BB-2576;1614-05-13;;Colman Himbelberger;kolman_himbelberger;;;;Thobias Rehlingl.;thobias_rehlingl;;;;;;;
BB-2577;1614-06-13;;Matthes Prißl;matthes_prissl;Riemer, Sporer;;Leder & Pelz;Wolff Strasser, Hanß Rechinger (Sporer).;wolf_strasser|hans_rechinger;|Sporer;;;;;ja;
BB-2578;1614-02-18;;Niclas Khierzl;niklas_kierzl;Leineweber;;Textil & Bekleidung;Geörg Weiß (Bürger zu Stein), Matthias Millner (Bürger zu Stein).;georg_weiss|matthias_millner;;;;;;ja;
BB-2579;1614-06-16;;Hanns Wagner;hans_wagner;Schneider;;Textil & Bekleidung;;;;;;;;ja;
BB-2580;1614-05-22;;Ludtwig Reinthaller;ludtwig_reinthaller;Körblmacher;;Sonstiges Handwerk;;;;;;;;ja;
BB-2581;1614-07-01;;Peter Khrenstetter;peter_krenstetter;;;;;;;;;;;;
BB-2582;1614-08-19;;Sigmund Lindinger;sigmund_lindinger;Hauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-2583;1614-09-12;;Andreen Brändt;andreas_braendt;Maurer;;Holz, Bau & Stein;;;;;;;;ja;
BB-2584;1614-09-27;;Hanß Fritz;hans_friz;Leineweber;;Textil & Bekleidung;Geörg (Mittneer?), Sigmundt Gnumber.;georg_mittneer|sigmund_gnumber;;;;;;ja;
BB-2585;1614-11-07;;Michaell Buettenpeckh;michael_buettenpeck;;;;;;;;;;;;
BB-2586;1614-11-15;;Hannsz Erlacher;hans_erlacher;;;;Caspar Moriz, Balthasar Dieffenpecher.;kaspar_moriz|balthasar_dieffenpecher;;;;;;;
BB-2587;1614-11-14;;Hansz Scherb;hans_scherb;Handschuhmacher;;Leder & Pelz;Jeremias Schneider, Caspar Mittermair.;jeremias_schneider|kaspar_mittermayr;;;;;;ja;
BB-2588;1614-11-28;;Caspar Mittermair;kaspar_mittermayr;Goldschmied;;Metall & Waffen;;;;Erstmalig vorstellig am 31. Mai 1613.;;;;ja;
BB-2589;1614-11-28;;Hansz Meyrle;hans_meyrle;Messerschmied;;Metall & Waffen;;;;;;;;ja;
BB-2590;1614-11-28;;Steffan Jani;stephan_jani;Goldschmied;;Metall & Waffen;;;;;;;;ja;
BB-2591;1614-11-14;;Christoff Luedlinger;christoph_luedlinger;;;;;;;;;;;;
BB-2592;1614-12-19;;Thoman Maserman;thomas_maserman;Binder;;Holz, Bau & Stein;;;;;;;;ja;
BB-2593;1614-12-19;;Andree Jän;andreas_jaen;Wagner;;Holz, Bau & Stein;Caspar Hegger, Mathias Seltenteich.;kaspar_hegger|matthias_seltenteich;;;;;;ja;
BB-2594;1614-12-02;;Urban Reisacher;urban_reisacher;Lederer;;Leder & Pelz;;;;;;;;ja;
BB-2595;1615-01-17;;Martin Khrackher;martin_kraucker;Riemer;;Leder & Pelz;Caspar Moriz, Caspar Maillandt.;kaspar_moriz|kaspar_maillandt;;;;;;ja;
BB-2596;1615-01-17;;Hansen Raab;hansen_raab;Beutler;;Leder & Pelz;Marx Guxf, Hainrich Fählschmidt.;markus_guxf|heinrich_faehlschmidt;;;;;;ja;
BB-2597;1615-02-07;;Geörg Schwibbacher;georg_schwibbacher;Zinngießer;;Metall & Waffen;;;;;;;;ja;
BB-2598;1615-02-27;;Gottfriedt Zimerman;gottfried_zimerman;Nestler;;Leder & Pelz;Niclaß Herbst, Simon Schweet.;niclass_herbst|simon_schweet;;;;;;ja;
BB-2599;1615-02-27;;Hannß Steckher;hans_stocker;;;;;;;;;;;;
BB-2600;1615-02-27;;Jacob Seuner;jakob_seuner;;;;;;;;;;;;
BB-2601;1615-02-27;;Wilhelmb Ferrer;wilhelm_ferrer;Tuchscherer;;Textil & Bekleidung;;;;;;;;ja;
BB-2602;1615-02-27;;Marthin Heidl;marthin_heitl;Goldschmied;;Metall & Waffen;Leonhart Schifler, Sigmundt (Moyler?).;leonhard_schifler|sigmund_moyler;;;;;;ja;
BB-2603;1615-02-27;;Petter Anthoni;peter_anthoni;Maurer;;Holz, Bau & Stein;Hans (Casprendt?), Caspar Moriz.;hans_casprendt|kaspar_moriz;;;;;;ja;
BB-2604;1615-02-27;;Hansz Strobl;hans_strobl;;;;;;;;;;;;
BB-2605;1615-02-28;;Lorenz Gansser;lorenz_gansser;;;;;;;;;;;;
BB-2606;1615-03-02;;Lorenz Oft;lorenz_oft;;;;;;;;;;;;
BB-2607;1615-03-02;;Wolf Huchß Rüchler;wolf_huchss_ruechler;Hutmacher;;Textil & Bekleidung;;;;;;;;ja;
BB-2608;1615-03-02;;Geörg Moll;georg_modl;;;;;;;;;;;;
BB-2609;1615-03-02;;Balthasar Urban;balthasar_urban;Maler;;Kunst, Musik & Unterhaltung;;;;;;;;ja;
BB-2610;1615-03-02;;Hannß Veibhl;hans_veibhl;;;;;;;;;;;;
BB-2611;1615-03-02;;Hannß Khopp;hans_kopp;;;;;;;;;;;;
BB-2612;1615-03-02;;Stephan Fischer;stephan_fischer;Messner;;Kirche & Religion;;;;;;;;ja;
BB-2613;1615-03-02;;Simon Söldner;simon_soldner;;;;;;;;;;;;
BB-2614;1615-03-02;;Mertt Mitter;martin_mitter;Kerzenmacher;;Sonstiges Handwerk;;;;;;;;ja;
BB-2615;1615-03-02;;Veit Lehner;veit_lehner;Binder;;Holz, Bau & Stein;;;;;;;;ja;
BB-2616;1615-03-02;;Haimeran Gasner;haimeran_gasner;Schiffmann;;Transport & Wasserwesen;;;;;;;;ja;
BB-2617;1615-03-02;;Paull Marckhter;paul_marckter;;;;;;;;;;;;
BB-2618;1615-06-13;;Paull Winterleitner;paul_winterleitner;;;;Jeremias Heickh (Seiler) (Bürger zu Krems und Stein), Sing Grumber (Seiler) (Bürger zu  Krems).;jeremias_heick|sing_grumber;Seiler|Seiler;;;;;;
BB-2619;1615-06-13;;Leonhart Stockher;leonhard_stocker;Bauer;;Landwirtschaft & Weinbau;;;;;;;;ja;
BB-2620;1615-06-13;;Georg Horüng;georg_horueng;Schmied;;Metall & Waffen;;;;;;;;ja;
BB-2621;1616;ja;Geörg Höman;georg_hoeman;Schmied;;Metall & Waffen;;;;;;;Nur Jahresangabe im Bürgerbuch verzeichnet, kein exaktes Tages-/Monatsdatum.;ja;
BB-2622;1616;ja;Balthasern Windthager;balthasar_windthager;Schiffschopper;;Transport & Wasserwesen;;;;;;;Nur Jahresangabe im Bürgerbuch verzeichnet, kein exaktes Tages-/Monatsdatum.;ja;
BB-2623;1616-04-28;;Hannsz Eittelschneider;hans_eittelschneider;;;;Adam Hefman (Bürger zu Krems und Stein), Adam Schorreu (Bürger zu Krems und Stein).;adam_hefman|adam_schorreu;;;;;;;
BB-2624;1616-04-28;;Phillipp Wallinger;phillip_wallinger;Fleischhacker;;Lebensmittelhandwerk;;;;;;;;ja;
BB-2625;1614-01-24;;Michael Rörl;michael_roerl;;;;;;;;;;;;
BB-2626;1616-05-15;;Christoph Büdner;christoph_buedner;Schneider;;Textil & Bekleidung;;;;;;;;ja;
BB-2627;1616-05-20;;Hannsz Kheller;hans_keller;Tischler;;Holz, Bau & Stein;;;;;;;;ja;
BB-2628;1616-10-18;;Jacob Fensterlins;jakob_fensterlins;Schreiner;;Holz, Bau & Stein;;;;;;;;ja;
BB-2629;1616-05-27;;Sigmund Haann;sigmund_haann;;;;Sigmund Freunreiteo (Handlsmann), Zacharys Weingl (Procurator).;sigmund_freunreiteo|zacharys_weingl;Händler|Prokurator;;;;;;
BB-2630;1616-06-08;;Eliaß Pachmayr;elias_pachmair;Lederer;;Leder & Pelz;;;;;;;;ja;
BB-2631;1616-06-21;;Conradt Hofinger;conradt_hofinger;;;;;;;Den 21. Juny 1616 hat Conradt Hofinger seinen geburts brief empfangen.;;;;;
BB-2632;1616-10-14;;Johann Bämerl;johann_baemerl;;;;;;;;;;;;
BB-2633;1616-10-15;;Melchior Müllner;melchior_muellner;Hosenstricker;;Textil & Bekleidung;;;;;;;;ja;
BB-2634;1616-10-17;;Sebastian Maierhofer;sebastian_maierhofer;;;;;;;;;;;;
BB-2635;1616-12-09;;Georgen Ostermayrs;georg_ostermayrs;Notarius Publicus, Gerichtsschreiber beider Städte;;Verwaltung, Recht & Bildung;;;;;;;;ja;
BB-2636;1617-01-13;;Hannß Speennendpergen;hans_speennendpergen;;;;;;;;;;;;
BB-2637;1617-01-14;;Veit Rutennstockh;veit_rutennstock;;;;;;;;;;;;
BB-2638;1617-08-25;;Rudolph Harnstain;rudolph_harnstain;;;;;;;;;;;;
BB-2639;1617-04-07;;Christoph Pachmann;christoph_pachmann;;;;;;;;;;;;
BB-2640;1618-06-01;;Andre Hölzl;andreas_hoelzl;;;;;;;;;;;;
BB-2641;1618-06-01;;Andre Wagner;andreas_wagner;Bäcker;;Lebensmittelhandwerk;;;;;;;;ja;
BB-2642;1618-06-14;;Hanß Lennes;hans_lennes;Fasszieher;;Holz, Bau & Stein;;;;;;;;ja;
BB-2643;1618-09-07;;Lorenz Oberstatten;lorenz_oberstatten;Schleiffer;;Metall & Waffen;;;;;;;;ja;
BB-2644;1619-04-13;;Lorenz Schrämbl;lorenz_schraembl;Wagner;;Holz, Bau & Stein;;;;;;;;ja;
BB-2645;1619-08-23;;Ambrosies Disenhuet;ambrosies_disenhuet;;;;;;;;;;;;
BB-2646;1619;ja;Hainrich Fux;heinrich_fux;Fischer;;Lebensmittelhandwerk;;;;;;;Nur Jahresangabe im Bürgerbuch verzeichnet, kein exaktes Tages-/Monatsdatum.;ja;
BB-2647;1620-07-03;;Reichart Mäschen;reichart_maeschen;;;;;;;;;;;;
BB-2648;1620-07-03;;Simon Haug;simon_haug;Klampferer;;Metall & Waffen;;;;;;;;ja;
BB-2649;1620-12-03;;Ulrich Harbeckh;ulrich_harbeck;;;;;;;;;;;;
BB-2650;1621-01-02;;Hanß Reiter;hans_reiter;;;;;;;;;;;;
BB-2651;1621-03-11;;Wolf Perkh;wolf_beck;Hafner;;Holz, Bau & Stein;;;;;;;;ja;
BB-2652;1621-03-29;;Sebastian Wagner;sebastian_wagner;;;;;;;;;;;;
BB-2653;1621-04-17;;Veith Wagner;veit_wagner;;;;;;;;;;;;
BB-2654;1621-06-05;;Veith Stroß;veit_stross;Müller;;Lebensmittelhandwerk;;;;;;;;ja;
BB-2655;1621-06-25;;Enagno Lämpel;enagno_laempl;Seiler;;Transport & Wasserwesen;;;;;;;;ja;
BB-2656;1621-06-25;;Paul Stuelperger;paul_stuelperger;;;;Valentin Mittereggen, Geörg Lhnofla.;valentin_mittereggen|georg_lhnofla;;;;;;;
BB-2657;1621-05-14;;Balthaser Thorr;balthasar_thorr;;;;Adam Schweigeisen (Bürger zu Krems), Peter Perg (Bürger zu Krems).;adam_schweigeisen|peter_perg;;;;;;;
BB-2658;1621-08-13;;Jacob Perger;jakob_perger;Lederer;;Leder & Pelz;;;;;;;;ja;
BB-2659;1621-08-13;;Peter Schuester;peter_schuester;Lederer;;Leder & Pelz;;;;;;;;ja;
BB-2660;1621-08-13;;Matheß Eilbl;matthias_eilbl;;;;;;;;;;;;
BB-2661;1621-08-13;;Cristoph Seibl;christoph_seibl;;;;;;;;;;;;
BB-2662;1621-09-10;;Casparn Klausen;kaspar_klausen;Zimmermann;;Holz, Bau & Stein;Jonasen Khrässen, Hannsen Khellner.;jonasen_kraessen|hans_kellner;;;;;;ja;
BB-2663;1621-11-20;;Hanß Gehrai;hans_gehrai;;;;;;;;;;;;
BB-2664;1621-12-18;;Geörg Eder;georg_eder;Fasszieher;;Holz, Bau & Stein;;;;;;;;ja;
BB-2665;1622-01-29;;Emanuel Päntelion;emanuel_paentelion;Fischerknecht;;Lebensmittelhandwerk;;;;;;;;ja;
BB-2666;1622-02-18;;Geörg Diezemdorfer;georg_diezemdorfer;;;;;;;;;;;;
BB-2667;1622-03-30;;Niclaß Clar;niklas_clar;;;;;;;;;;;;
BB-2668;1622-04-26;;Sebastian Weidinger;sebastian_weidinger;;;;;;;;;;;;
BB-2669;1622-01-29;;Emanuel Päntelion;emanuel_paentelion;;;;;;;Erstmalig vorstellig am 29. Januar 1622.;;;;;
BB-2670;1622-01-29;;Georg Mayr;georg_mayr_bb1573;;;;;;;;;;;;
BB-2671;1622-09-23;;Gotthardt Lambertus;gotthardt_lambertus;;;;;;;;;;;;
BB-2672;1622-09-23;;Andreaß Panner;andreas_panner;;;;;;;;;;;;
BB-2673;1622-12-07;;Wolf Schauer;wolf_schauer;;;;;;;;;;;;
BB-2674;1622-12-07;;Wolf Haltmair;wolf_haltmair;Maurer;;Holz, Bau & Stein;;;;;;;;ja;
BB-2675;1622-12-20;;Wolf Frieß;wolf_friess;Fasszieher;;Holz, Bau & Stein;;;;;;;;ja;
BB-2676;1622-12-20;;Christoph Sessenmacher;christoph_sessenmacher;Fasszieher;;Holz, Bau & Stein;;;;;;;;ja;
BB-2677;1622-12-20;;Michael Rohrer;michael_rohrer;;;;;;;;;;;;
BB-2678;1622-04-26;;Emanuel Panthaleon;emanuel_panthaleon;;;;;;;;;;;;
BB-2679;1622-04-30;;Georg Maurer;georg_maurer;;;;;;;;;;;;
BB-2680;1622-05-24;;Phillip Pisch;phillip_pisch;Schiffmann;;Transport & Wasserwesen;;;;;;;;ja;
BB-2681;1622-06-21;;Balthasar Döz;balthasar_doez;Zimmermann;;Holz, Bau & Stein;;;;;;;;ja;
BB-2682;1622-06-21;;Urban Stainberger;urban_stainberger;;;;;;;;;;;;
BB-2683;1622-06-21;;Hanß Hueber;hans_hueber;;;;;;;;;;;;
BB-2684;1622-06-28;;Georg Simblicherpadt;georg_simblicherpadt;;;;;;;;;;;;
BB-2685;1622-06-28;;Hanß Khämpl;hans_kaempl;;;;;;;;;;;;
BB-2686;1622-08-06;;Thomann Pietschinger;thomann_pietschinger;Fasszieher;;Holz, Bau & Stein;;;;;;;;ja;
BB-2687;1622-08-09;;Rueprecht Burr;ruprecht_burr;;;;;;;;;;;;
BB-2688;1622-08-09;;Thoman Khneider;thomas_kneider;Gerber;;Leder & Pelz;;;;;;;;ja;
BB-2689;1622-08-30;;Gotthardt Lamperto;gotthardt_lamperto;;;;;;;;;;;;
BB-2690;1622-08-30;;Eliaß Pindter;elias_pindter;;;;;;;;;;;;
BB-2691;1622-08-30;;Peter Schuesster;peter_schuester;;;;;;;Erstmalig vorstellig am 13. August 1621.;;;;;"personen_id vereinheitlicht (vorher peter_schuesster): ""Erstmalig vorstellig""-Datum verweist exakt auf BB-2659 (""Peter Schuester"", Ähnlichkeit 0.968) - dieselbe Person."
BB-2692;1622-09-23;;Christoph Hoffman;christoph_hoffman;Lebzelter;;Lebensmittelhandwerk;;;;;;;;ja;
BB-2693;1622-09-23;;Wolf Schauer;wolf_schauer;;;;;;;Erstmalig vorstellig am 7. Dezember 1622.;;;;;"Das Datum in ""Erstmalig vorstellig am..."" liegt nach dem Haupt-Registrierungsdatum. In der ursprünglichen Diplomarbeit stehen die Fußnoten mit diesen Angaben gesammelt HINTER der gesamten Personenliste einer Seite, nicht direkt bei der jeweiligen Person - bei der Digitalisierung ist die Fußnote-zu-Person-Zuordnung an dieser Stelle vermutlich verrutscht. Sollte gegen die Originalquelle (Fußnotennummern) neu abgeglichen werden."
BB-2694;1622-09-23;;Wolf Haltmayr;wolf_haltmair;;;;;;;Erstmalig vorstellig am 7. Dezember 1622.;;;;nein;"Das Datum in ""Erstmalig vorstellig am..."" liegt nach dem Haupt-Registrierungsdatum. In der ursprünglichen Diplomarbeit stehen die Fußnoten mit diesen Angaben gesammelt HINTER der gesamten Personenliste einer Seite, nicht direkt bei der jeweiligen Person - bei der Digitalisierung ist die Fußnote-zu-Person-Zuordnung an dieser Stelle vermutlich verrutscht. Sollte gegen die Originalquelle (Fußnotennummern) neu abgeglichen werden. | personen_id vereinheitlicht (vorher wolf_haltmayr): ""Erstmalig vorstellig""-Datum verweist exakt auf BB-2674 (""Wolf Haltmair"", Ähnlichkeit 0.923) - dieselbe Person. | zuordnung_sicher=nein: Die zugrundeliegende personen_id-Zusammenführung basiert auf einem ""Erstmalig vorstellig""-Datum, das selbst bereits als vermutlich fehlzugeordnete Fußnote markiert ist (siehe vorherige Anmerkung) - methodisch unsauber, nicht rückgängig gemacht, aber nicht als gesichert markiert."
BB-2695;1622-09-23;;Wolf Haltmayr;wolf_haltmayr;;;;;;;;;;;;
